_id,characteristics.VIN,characteristics.Владельцев,characteristics.Год выпуска,characteristics.Двигатель,characteristics.КПП,characteristics.Кузов,characteristics.Мощность,characteristics.Привод,characteristics.Пробег,characteristics.Растаможен,characteristics.Руль,characteristics.Состояние,characteristics.Цвет,description,jpg,name,url
608a795e2dcd49421a33c00e,VF1LM1***********,4,2005,Бензин / 1.6 л,Автомат,Седан 4 двери,113 л. с.,Передний,125 100 км,Да,Левый,,серый,"ТЕХНИЧЕСКАЯ ГАРАНТИЯ - 1 ГОД ОТ АВТОСАЛОНА…...
ГАРАНТИЯ ЮРИДИЧЕСКОЙ ЧИСТОТЫ СДЕЛКИ…...
АВТОКРЕДИТ…...
АВТООБМЕН…...
<br>
В хорошем техническом и внешнем состоянии.
Один из лучших автомобилей в своем классе.
Минимальный расход топлива.
Пройдено комплексное ТО, полностью обслужен.
Обслуживался своевременно.
Чистый и не прокуренный салон.Оригинальный ПТС.
Оригинальный трассовый пробег.
Два ключа.
Пройдена предпродажная подготовка.
Дополнительно установлено : защита картера.
  
В Техническую гарантию входит: Двигатель, коробка передач, редуктор  и прочие узлы и агрегаты. 
С полным перечнем можно ознакомиться на сайте Crystal Motors в разделе техническая гарантия.
<br><br>#cme1258-19575","[""https://static.am/automobile_m3/document/s/2/5a/25a3064651a556cbc294217b299fc40f.jpg"",""https://static.am/automobile_m3/document/s/1/34/13459dbb39ebfddbcd712a944b802143.jpg"",""https://static.am/automobile_m3/document/s/7/50/750ddc8c116358cb81a07e87cae1a713.jpg"",""https://static.am/automobile_m3/document/s/7/ea/7ea7f8352bd1d88cc0877660a140ed0a.jpg"",""https://static.am/automobile_m3/document/s/c/48/c480e17a13fa88d9e058492f3e6d5107.jpg"",""https://static.am/automobile_m3/document/s/c/ab/cab58d88297bd743cc591a8b6b6ae8f6.jpg"",""https://static.am/automobile_m3/document/s/d/f1/df16279b5c0b238a4c3af205beb71f2a.jpg""]","Renault Megane 2 поколение, седан 4 дв.",https://auto.youla.ru/advert/used/renault/megane/avs-crystal-motors-tyumen--1a1d77947229094f/
608a79682dcd49421a33c00f,,1,2020,Бензин / 1.6 л,Механика,Хетчбэк 5 дверей,113 л. с.,Передний,1 км,Да,Левый,,коричневый,"* Автокредит от ведущих БАНКОВ- ПАРТНЕРОВ по двум документам без КАСКО, без страховки ЖИЗНИ:
- Первоначальный взнос от 0%;
- Процентная ставка от 8%;
- Срок кредита - от 6 мес. до 8 лет;
- Одобрение в течении 30 минут; онлайн заявка через сайт автосалона!
• ЛИЗИНГ! ! ! ! !
• УТИЛИЗАЦИЯ! ! ! ! !
• Trade- in. Оценка бесплатная! ! ! ! !
• В наличии автомобили различных комплектаций и цветов! ! ! ! !
• Все автомобили в наличии с ПТС! ! ! ! !
Более подробную информацию Вы можете получить от менеджеров отдела продаж! ! ! ! !
ГАРАНТИЯ НА АВТОМОБИЛЬ 3 года ЛИБО 100 000 КМ ПРОБЕГА!
В КОМПЛЕКТАЦИЮ ВХОДИТ:
ФУНКЦИОНАЛЬНОЕ ОБОРУДОВАНИЕ
• Автоматическое запирание центрального замка (активация через кнопку центрального замка)
• Центральный замок с ДУ
• Фары: Галогеновые
• Противотуманные фары
• Светодиодные ""С-образные"" дневные ходовые огни
• Наружные зеркала с обогревом
• Подогрев передних сидений
• Наружные зеркала с электроприводом
• Передние электростеклоподъемники
• Гидроусилитель рулевого управления
• Регулировка рулевого колеса по высоте
• Кондиционер
• Аудиосистема с AUX + USB + Bluetooth + подрулевой джойстик
• Спинка заднего сиденья, складывающаяся в соотношении 1/3 2/3
• Бортовой компьютер
• Круиз-контроль (недоступно начиная с 30 производственной недели 2020г)
• Складной ключ зажигания
• Адаптация двигателя к запуску в холодном климате
• Датчик внешней температуры
• Обогрев заднего стекла
• Индикатор переключения передач
БЕЗОПАСНОСТЬ
• Подушка безопасности водителя и переднего пассажира
• ABS
• EBD - электронное распределение тормозных усилий
• Cистема креплений ISOFIX на задних боковых сиденьях
• Электронное противоугонное устройство
• Три трехточечных ремня безопасности на задних сиденьях
• Трехточечные ремни безопасности на передних сиденьях с ограничителями усилий и регулировкой по высоте
• 2 передних регулируемых по высоте подголовника
• Звуковое напоминание о непристегнутом ремне водителя
ИНТЕРЬЕР
• Салон: эксклюзивная тканевая обивка Stepway*
• Легкая тонировка стекол
• Отделка руля: Пластик
• Плафон освещения заднего ряда сидений
• Запасное колесо 15”
• Регулируемое по высоте сиденье водителя
• Подсветка багажного отделения
• Ручки дверей салона черного цвета
• Хромированная отделка внутренних элементов на приборной панели
ЭКСТЕРЬЕР
• Защита картера двигателя
• Продольные рейлинги серебристого цвета
• Стальные диски колес, стилизованные под литые
• Размер дисков: R16
• Антикоррозийная защита: 6 лет гарантии производителя
• Окраска ""металлик","[""https://static.am/automobile_m3/document/s/0/a3/0a347ae5fc1ff3e0282573fc979dea25.jpg"",""https://static.am/automobile_m3/document/s/d/fd/dfdaa57626be44d83d590cb6dba3979d.jpg"",""https://static.am/automobile_m3/document/s/c/07/c072f3416115d7d895205b4bcf2bf1ec.jpg"",""https://static.am/automobile_m3/document/s/5/ef/5ef9b0abda4d41cdbff69e452306a481.jpg"",""https://static.am/automobile_m3/document/s/b/f9/bf900a0fc9da06ad62911213964360c5.jpg"",""https://static.am/automobile_m3/document/s/2/2f/22fafa31ab35ea2c580f4f2063a7f9f6.jpg"",""https://static.am/automobile_m3/document/s/2/2c/22c7c8e920c5914f8477edb14ebd4720.jpg""]","Renault Sandero Stepway 2 поколение [рестайлинг], хетчбэк 5 дв.",https://auto.youla.ru/advert/used/renault/sandero/avs-avto-rim--4393ebf69e5df60c/
608a796e2dcd49421a33c010,,2,2016,Бензин / 1.6 л,Механика,Хетчбэк 5 дверей,82 л. с.,Передний,54 000 км,Да,Левый,,белый,"ДАННЫЙ АВТОМОБИЛЬ ВЫ МОЖЕТЕ ПОСМОТРЕТЬ В АВТОСАЛОНЕ ПО АДРЕСУ: Г. ТЮМЕНЬ, УЛ. ФЕДЮНИНСКОГО 4/1
ЛИТЫЕ ДИСКИ
МРЗ-МАГНИТОЛА
ГУР
ЦЕНТРАЛЬНЫЙ ЗАМОК
2 КОМПЛЕКТА КОЛЁС
ПОДУШКИ БЕЗОПАСНОСТИ
ПОДОГРЕВ СИДЕНИЙ
ОБОГРЕВ ЗЕРКАЛ
ВОЗМОЖЕН ОБМЕН! НА ВАШЕ АВТО, С ВАШЕЙ ДОПЛАТОЙ.
ЭТОТ АВТОМОБИЛЬ МОЖНО ОФОРМИТЬ В КРЕДИТ! ! !
МАШИНА СТОИТ В АВТОСАЛОНЕ
режим работы с 9 до 19
TRAID- IN автомобилей с пробегом
* кредитование
* страхование
* прием автомобилей на реализацию
* продажа автомобилей с пробегом
* бесплатная стоянка
* помощь в подборе авто","[""https://static.am/automobile_m3/document/s/b/4e/b4efcf2731f4f254777fc65b1424e8df.jpg"",""https://static.am/automobile_m3/document/s/c/4e/c4edbbd6a9f60bd9b58e5d3ae9603e2a.jpg"",""https://static.am/automobile_m3/document/s/7/95/795ba5cec46c8ed054fdf65fa230a871.jpg"",""https://static.am/automobile_m3/document/s/8/9a/89a48928883c7e64b41c2b90c06e834a.jpg"",""https://static.am/automobile_m3/document/s/5/af/5afa200f610ead69d300cbdcd5db0323.jpg"",""https://static.am/automobile_m3/document/s/a/55/a55a0f36ffa1651b60c7d4f3e734d030.jpg"",""https://static.am/automobile_m3/document/s/8/0d/80ddb34a30b7cef8f94de632c5435771.jpg""]","Renault Sandero 2 поколение, хетчбэк 5 дв.",https://auto.youla.ru/advert/used/renault/sandero/avs-avtokemping--173d20b6b0612b91/
608a79722dcd49421a33c011,,1,2020,Бензин / 1.6 л,Механика,Хетчбэк 5 дверей,82 л. с.,Передний,1 км,Да,Левый,,красный,"* Автокредит от ведущих БАНКОВ- ПАРТНЕРОВ по двум документам без КАСКО, без страховки ЖИЗНИ:
- Первоначальный взнос от 0%;
- Процентная ставка от 8%;
- Срок кредита - от 6 мес. до 8 лет;
- Одобрение в течении 30 минут; онлайн заявка через сайт автосалона!
• ЛИЗИНГ! ! ! ! !
• УТИЛИЗАЦИЯ! ! ! ! !
• Trade- in. Оценка бесплатная! ! ! ! !
• В наличии автомобили различных комплектаций и цветов! ! ! ! !
• Все автомобили в наличии с ПТС! ! ! ! !
Более подробную информацию Вы можете получить от менеджеров отдела продаж! ! ! ! !
ГАРАНТИЯ НА АВТОМОБИЛЬ 3 года ЛИБО 100 000 КМ ПРОБЕГА!
В КОМПЛЕКТАЦИЮ ВХОДИТ:
ФУНКЦИОНАЛЬНОЕ ОБОРУДОВАНИЕ
• Обогрев лобового стекла*
• Автоматическое запирание центрального замка (активация через кнопку центрального замка)
• Центральный замок с ДУ
• Фары: Галогеновые
• Противотуманные фары
• Светодиодные ""С-образные"" дневные ходовые огни
• Наружные зеркала с обогревом
• Подогрев передних сидений
• Наружные зеркала с электроприводом
• Передние электростеклоподъемники
• Гидроусилитель рулевого управления
• Регулировка рулевого колеса по высоте
• Кондиционер
• Аудиосистема с AUX + USB + Bluetooth + подрулевой джойстик
• Спинка заднего сиденья, складывающаяся в соотношении 1/3 2/3
• Бортовой компьютер
• Круиз-контроль (недоступно начиная с 30 производственной недели 2020г)
• Складной ключ зажигания
• Адаптация двигателя к запуску в холодном климате
• Датчик внешней температуры
• Обогрев заднего стекла
• Индикатор переключения передач
БЕЗОПАСНОСТЬ
• Подушка безопасности водителя и переднего пассажира
• ABS
• EBD - электронное распределение тормозных усилий
• Cистема креплений ISOFIX на задних боковых сиденьях
• Электронное противоугонное устройство
• Три трехточечных ремня безопасности на задних сиденьях
• Трехточечные ремни безопасности на передних сиденьях с ограничителями усилий и регулировкой по высоте
• 2 передних регулируемых по высоте подголовника
• Звуковое напоминание о непристегнутом ремне водителя
ИНТЕРЬЕР
• Салон: эксклюзивная тканевая обивка Stepway*
• Легкая тонировка стекол
• Отделка руля: Пластик
• Плафон освещения заднего ряда сидений
• Запасное колесо 15”
• Регулируемое по высоте сиденье водителя
• Подсветка багажного отделения
• Ручки дверей салона черного цвета
• Хромированная отделка внутренних элементов на приборной панели
ЭКСТЕРЬЕР
• Защита картера двигателя
• Продольные рейлинги серебристого цвета
• Стальные диски колес, стилизованные под литые
• Размер дисков: R16
• Антикоррозийная защита: 6 лет гарантии произ","[""https://static.am/automobile_m3/document/s/2/a0/2a0371baf32c9bf3420174d1d7b98d8c.jpg"",""https://static.am/automobile_m3/document/s/8/6a/86acf1b78a3236dbe5d58e83732f86e9.jpg"",""https://static.am/automobile_m3/document/s/6/c4/6c44e3b78c3595bf96d69b04e866b661.jpg"",""https://static.am/automobile_m3/document/s/7/87/7879f8370a6f6bb37445aaedd60ce80e.jpg"",""https://static.am/automobile_m3/document/s/5/7b/57be9ae95228d36843486583ceb1ec55.jpg"",""https://static.am/automobile_m3/document/s/0/70/0708ffcf6442f8fdea1fdf91b1ec48d9.jpg"",""https://static.am/automobile_m3/document/s/4/98/49825fe0e77122661dcbe72e72f66dc0.jpg""]","Renault Sandero Stepway 2 поколение [рестайлинг], хетчбэк 5 дв.",https://auto.youla.ru/advert/used/renault/sandero/avs-avto-rim--600e2e47b37d3afa/
608a79752dcd49421a33c012,,5,2007,Бензин / 1.6 л,Механика,Седан 4 двери,113 л. с.,Передний,131 000 км,Да,Левый,,черный,"ДАННЫЙ АВТОМОБИЛЬ ВЫ МОЖЕТЕ ПОСМОТРЕТЬ В АВТОСАЛОНЕ ПО АДРЕСУ: Г. ТЮМЕНЬ, УЛ. ФЕДЮНИНСКОГО 4/1
МРЗ-МАГНИТОЛА
ЭСП
ГУР
ПРОТИВОТУМАННЫЕ ФАРЫ
ТОНИРОВКА
ПОДУШКИ БЕЗОПАСНОСТИ
ЛИТЫЕ ДИСКИ
КЛИМАТ-КОНТРОЛЬ
ВОЗМОЖЕН ОБМЕН! НА ВАШЕ АВТО, С ВАШЕЙ ДОПЛАТОЙ.
ЭТОТ АВТОМОБИЛЬ МОЖНО ОФОРМИТЬ В КРЕДИТ! ! !
МАШИНА СТОИТ В АВТОСАЛОНЕ
режим работы с 9 до 19
TRAID- IN автомобилей с пробегом
* кредитование
* страхование
* прием автомобилей на реализацию
* продажа автомобилей с пробегом
* бесплатная стоянка
* помощь в подборе авто","[""https://static.am/automobile_m3/document/s/8/bb/8bb86eaa0b961ed9243ab1228a10ddd7.jpg"",""https://static.am/automobile_m3/document/s/e/95/e9591e33e01363668f4f9ea0f85acc7a.jpg"",""https://static.am/automobile_m3/document/s/5/fd/5fd693c5e1707a3ce5bd157cb2dd109d.jpg"",""https://static.am/automobile_m3/document/s/c/7c/c7c20a80316021877a26db822a7dce5a.jpg"",""https://static.am/automobile_m3/document/s/f/fe/ffef201ec01a111862dbde06584f460f.jpg"",""https://static.am/automobile_m3/document/s/3/60/3607c9763a2c3d84fb3345a33dd2232d.jpg"",""https://static.am/automobile_m3/document/s/b/51/b5145d0fa6cb98080cdbe675ddcf53bd.jpg""]","Renault Megane 2 поколение [рестайлинг], седан 4 дв.",https://auto.youla.ru/advert/used/renault/megane/avs-avtokemping--25e88cada70567d2/
608a79af2dcd49421a33c013,W0L0SD***********,3,2007,Бензин / 1.2 л,Робот,Хетчбэк 5 дверей,80 л. с.,Передний,160 000 км,Да,Левый,,голубой,"Opel corsa, 2007, 1.2 л. Надёжная и экономичная машина. В отличном техническом состоянии. Есть незначительные дефекты по кузову. Подогрев руля, зеркал, сидений, мультируль. Комплект зимней резины. Вложений не требует.","[""https://static.am/automobile_m3/document/s/d/cd/dcd93a6968edf0125c1ac2b51b79e6cf.jpg""]","Opel Corsa D, хетчбэк 5 дв.",https://auto.youla.ru/advert/used/opel/corsa/prv--5aa6a66a1ecf2817/
608a79b22dcd49421a33c014,,1,2001,Бензин / 1.6 л,Механика,Хетчбэк 5 дверей,84 л. с.,Передний,148 500 км,Да,Левый,,серебряный,"Машина в отличном состоянии. Не гнилая. Машина стоит в учёте в Армении. Продажа по генеральному довереннестю, Можете кататься Без никаких проблем. Все интересующие вопросы отвечу по телефоне. Хороший Торг только при осмотре ! 
Еще интересен обмен на газель бизнес или фермер с моей доплатой до 200 тыс.","[""https://static.am/automobile_m3/document/s/5/45/545e6035316fd25b25efac9169915fd1.jpg"",""https://static.am/automobile_m3/document/s/7/31/731c083347a07848cf46b86dce5685ce.jpg"",""https://static.am/automobile_m3/document/s/8/e1/8e15a7289fd94e3abba493d19cdc736b.jpg"",""https://static.am/automobile_m3/document/s/7/41/7410ed55bd927014e9f9e53b3b268a8c.jpg""]","Opel Astra G, хетчбэк 5 дв.",https://auto.youla.ru/advert/used/opel/astra/prv--6777008f93b17602/
608a79b52dcd49421a33c015,XWFPF2***********,2,2012,Бензин / 1.4 л,Механика,Хетчбэк 3 двери,140 л. с.,Передний,125 600 км,Да,Левый,,синий,"Пpoдaю Орel аstrа GТС в хоpошeм сoстoянии! ПТС оpигинал (2 xoзяинa). Koмплектация очень кpутaя: задниe пapктроники, cалон комбинирoвaнный кожа + ткань (в хорошем сocтоянии), штaтная пoдcветка cалoнa крaсным цвeтом, кpуиз - кoнтpoль, фapы с биксеноном, мультируль и т.д. Недавно было сделано ТО, а именно: Поменял цепь ГРМ, Поменял свечи, Поменял масло + фильтра, Поменял стойки стабилизатора.Я собственник авто! Резина зима лето. АВТОСАЛОНАМ ПРОСЬБА НЕ БЕСПОКОИТЬ!","[""https://static.am/automobile_m3/document/s/c/e8/ce81b0e85c38782ebc1c011d3b0b40b2.jpg"",""https://static.am/automobile_m3/document/s/2/3b/23bc31bf6370912e94e985c1d49a64b5.jpg"",""https://static.am/automobile_m3/document/s/0/08/008cb75a021adc6a360832bcbef46cec.jpg"",""https://static.am/automobile_m3/document/s/6/d1/6d1b5b5e9c2dadd4bc9b45f5be19ed53.jpg""]","Opel Astra GTC J [рестайлинг], хетчбэк 3 дв.",https://auto.youla.ru/advert/used/opel/astra/prv--6375c7e0e1608509/
608a79bc2dcd49421a33c016,,3,1999,Дизель / 1.3 л,Автомат,Универсал 5 дверей,79 л. с.,Передний,250 000 км,Да,Правый,,синий,"Продам хороший автомобиль двс контрактный, проходит еще ни один год без ремонта. Масло поменяно.","[""https://static.am/automobile_m3/document/s/c/77/c7747c82ec0f082a4ee5fa5369ed97cb.jpg"",""https://static.am/automobile_m3/document/s/8/d5/8d57a75f043f5e5a18286507b89d4ffc.jpg"",""https://static.am/automobile_m3/document/s/7/f0/7f0eae2bd3b58281f3df29a419411431.jpg""]","Nissan AD, универсал 5 дв.",https://auto.youla.ru/advert/used/nissan/ad/prv--57b132dddbff5d4c/
608a79c22dcd49421a33c017,DBACV4***********,2,2011,Бензин / 2 л,Вариатор,Минивэн 5 дверей,150 л. с.,Передний,170 000 км,Да,Правый,,серый,"АКПП,передняя подвеска	независимая, амортизационная стойка типа МакФерсон,задняя-независимая,многорычажная,передние и задние тормоза: дисковые вентилируемые(новые оригинальные колодки только поставил),ксеноновые фары,противотуманные фары,скользящие двери с обеих сторон(слева с отключаемым электроприводом),доводчики всех дверей,тонировка,остекление с защитой от ультрафиолета,водоотталкивающая обивка салона,второй ряд сидений складывается в соотношении 40/20/40,третий	складывается в соотношении 50/50(можно их легко убрать),два дистанционных ключа(безключевой доступ в авто),на четырех дверях электрические стеклоподъемники,подушки безопастности водителя пасажира, а так же коленные,крепление ISOFIX,антиблокировочная система (ABS),система распределения тормозного усилия (EBD),вспомогательная система торможения (BAS),система электронного контроля устойчивости (ESP),антипробуксовочная система (TCS),система адаптивного освещения дороги (AFS),кондиционер,салонный фильтр,поглотитель запахов,магнитола двудиновая с МП-3,ТВ,Навигация,громкая связь,2слота микроСД,USB,AUX,камера заднего обзора,противоугонная система, штатная сигнализация,автомобиль в отличном тех состоянии, мотор масло не расходует, поменял масло в двигателе и все фильтра,коробка работает без нареканий,по подвеске все отлично,салон не прокуренный,с документами порядок.Торг присутствует.Так же возможен автообмен.","[""https://static.am/automobile_m3/document/s/d/04/d042287d38b46a4cac46fc504e4eb7f1.jpg"",""https://static.am/automobile_m3/document/s/d/f4/df4072bd4dda6de01601478c2018fb0d.jpg"",""https://static.am/automobile_m3/document/s/3/c8/3c8ae463fecc43b32d181a7206da3b6c.jpg"",""https://static.am/automobile_m3/document/s/f/a6/fa6c13ef6d94a760b7751743c4e4113d.jpg"",""https://static.am/automobile_m3/document/s/c/ce/cce5f752604a98b009365ff07845be26.jpg"",""https://static.am/automobile_m3/document/s/7/6e/76e444c3378a3a1176e05e291fe2824b.jpg"",""https://static.am/automobile_m3/document/s/9/1d/91de35ddbd8999739979e193d0668691.jpg""]","Mitsubishi Delica D:5, минивэн 5 дв.",https://auto.youla.ru/advert/used/mitsubishi/delica/prv--36576ce859511f10/
608a79c42dcd49421a33c018,,3,1998,Бензин / 1.3 л,Автомат,Хетчбэк 3 двери,88 л. с.,Передний,320 000 км,Да,Правый,,белый,"Ходовая и мотор без нариканий , магнитола 2 din  саб в нагрузку отдам если раньше не продам , в целом хороший надежный автомобиль","[""https://static.am/automobile_m3/document/s/0/46/04696733d9bd3e61aa6a95dd242a58c8.jpg"",""https://static.am/automobile_m3/document/s/5/eb/5ebb9d8f5a36734040614b7344e24010.jpg"",""https://static.am/automobile_m3/document/s/c/32/c320d4608cad4867bc9c0b339267595c.jpg"",""https://static.am/automobile_m3/document/s/1/63/163ce595fb33d1bb35338b642cdf28fe.jpg""]","Mitsubishi Mirage 5 поколение, хетчбэк 3 дв.",https://auto.youla.ru/advert/used/mitsubishi/mirage/prv--c859df7e0e4345c/
608a79c62dcd49421a33c019,,4,1997,Бензин / 2.5 л,Автомат,Седан 4 двери,175 л. с.,Передний,232 000 км,Да,Правый,,синий,null,"[""https://static.am/automobile_m3/document/s/2/46/2463f4c8f82023631a98d9c5409faadf.jpg"",""https://static.am/automobile_m3/document/s/2/2b/22b1f64ff147789a567e739d269799e2.jpg"",""https://static.am/automobile_m3/document/s/c/b9/cb99676587daddd72489bd835d19a858.jpg"",""https://static.am/automobile_m3/document/s/b/25/b2585a7ed061d8c756b3b8a8113a6166.jpg"",""https://static.am/automobile_m3/document/s/5/93/593e512cbebe270a9cf763ac7baf8910.jpg"",""https://static.am/automobile_m3/document/s/0/0e/00e58de3f5ae427f69affa2dcfb726c9.jpg"",""https://static.am/automobile_m3/document/s/b/b6/bb6870685ea9ed92c8f54ac0d0a2be47.jpg""]","Mitsubishi Diamante 2 поколение, седан 4 дв.",https://auto.youla.ru/advert/used/mitsubishi/diamante/prv--2be4e13ffc55a40/
608a79c62dcd49421a33c01a,JMBLNC***********,4,2005,Бензин / 1.6 л,Механика,Универсал 5 дверей,98 л. с.,Передний,240 000 км,Да,Левый,,серебряный,"Продается, в хорошем состоянии, машина семейная, сигнализация scher-khan, автозапуск, два пульта . Стеклоподьемники автомат. Резина зима, лето, диски литьё. Механика. По кузову есть небольшие косяки (каррозия по кузову). Торг у капота.","[""https://static.am/automobile_m3/document/s/1/13/1134541c803a964072398a564cd14c7c.jpg"",""https://static.am/automobile_m3/document/s/9/cd/9cd65f1cc914770bef3049a67c193828.jpg"",""https://static.am/automobile_m3/document/s/c/3d/c3d2373f426f76edd2e278b8b028e028.jpg"",""https://static.am/automobile_m3/document/s/d/4d/d4d1ee21f023a5084a5a9c4717b1010a.jpg"",""https://static.am/automobile_m3/document/s/b/0e/b0e1becfb602090efc595228ffe170fd.jpg"",""https://static.am/automobile_m3/document/s/2/ed/2ed53d64b0b6db7fa589c78cd5fbc8e6.jpg"",""https://static.am/automobile_m3/document/s/f/78/f78378168d9a9de9f96355f9e7941b1c.jpg""]","Mitsubishi Lancer IX, универсал 5 дв.",https://auto.youla.ru/advert/used/mitsubishi/lancer/prv--7b5889e48605535/
608a79c82dcd49421a33c01b,JMBSNC***********,5,2004,Бензин / 1.3 л,Механика,Седан 4 двери,82 л. с.,Передний,245 000 км,Да,Левый,,серебряный,Авто очень надёжное недавно сделали копитальный ремонт ДВС. Ещё пока даже опкатку непрошол проехоли всего километров 300 подвеска вся сделона ездим каждый день.,"[""https://static.am/automobile_m3/document/s/1/b9/1b90fef4c7fe18aa197fa1335d698d44.jpg"",""https://static.am/automobile_m3/document/s/1/ef/1efaed6194a60f895f85fe12b647d0bd.jpg"",""https://static.am/automobile_m3/document/s/b/54/b543be61e4fa37e38b2bbe1ab80fa7e2.jpg"",""https://static.am/automobile_m3/document/s/a/ae/aaec2d7b4354db32dc653cdc67b1e770.jpg"",""https://static.am/automobile_m3/document/s/3/44/34494fbf5e9b8852ba5def132806dc73.jpg"",""https://static.am/automobile_m3/document/s/e/11/e1189bcbfa6ccbaaf73e5a930c8e36c7.jpg"",""https://static.am/automobile_m3/document/s/b/9d/b9dbb38e73a1f005b079cc8aeda4a1a2.jpg""]","Mitsubishi Lancer IX, седан 4 дв.",https://auto.youla.ru/advert/used/mitsubishi/lancer/prv--2410be9a9f2ea9bd/
608a79ce2dcd49421a33c01c,WDB168***********,3,2001,Бензин / 1.6 л,Автомат,Хетчбэк 5 дверей,102 л. с.,Передний,200 000 км,Да,Левый,,черный,Требуется ремонт либо замена коробки. Возможен торг,"[""https://static.am/automobile_m3/document/s/4/8e/48e5aae601f956926f2dadde36f42f6d.jpg""]","Mercedes-Benz A-Класс 160 W168, хетчбэк 5 дв.",https://auto.youla.ru/advert/used/mercedes_benz/a_class/prv--5266ba7705f1a6a8/
608a79d02dcd49421a33c01d,WDB220***********,4,2001,Бензин / 5 л,Автомат,Седан 4 двери,306 л. с.,Задний,215 000 км,Да,Левый,,черный,"Продам живой и в очень хорошем состоянии S 500  w220 .
Полностью подготовлен к зиме , стоит газовое с документами . В салоне тепло . Едет уверено , греет отлично . Шторки задние боковые и задняя подъёмная на электро.
Пневма НОВАЯ ВСЕ 4 СТОЙКИ В СБОРЕ ! 
Все сиденья на электро приводах + подогрев сидений и вентиляция.
Все 4 стеклоподъемника.
Руль на электро в 2х плоскостях.
ABS , ESP и т.д
Обслужен 25.10.18 .
11.2019 : заменено масло , масленый фильтр , антифриз .
21.01.2020 : заменены передние шаровые , передние рычаги , рулевые наконечники.
Кузов на 4 есть недочёты по фото видно , салон на 5- .
Сделана глубокая палировка кузова!
Торг Разумный !) С продажей не тороплюсь )
На обмен 650тр.","[""https://static.am/automobile_m3/document/s/c/47/c47233ee9e95d9760c27d8ec3e8143a7.jpg"",""https://static.am/automobile_m3/document/s/8/93/893ee125efe99f8dbf6c8db9f9be11d0.jpg"",""https://static.am/automobile_m3/document/s/4/1f/41fbb268d79641709ad3a520170a9212.jpg"",""https://static.am/automobile_m3/document/s/b/28/b28384eb82890d2e1391c072d960b403.jpg"",""https://static.am/automobile_m3/document/s/8/13/813ad26dfadf85d95076a100bfce9707.jpg"",""https://static.am/automobile_m3/document/s/1/5e/15e133b3424f89936b8804653f056273.jpg"",""https://static.am/automobile_m3/document/s/c/3d/c3d2be9334e56e0db40a1c108fe97396.jpg""]","Mercedes-Benz S-Класс 500 W220, седан 4 дв.",https://auto.youla.ru/advert/used/mercedes_benz/s_class/prv--2d2ec47978397ad5/
608a79d22dcd49421a33c01e,WDB210***********,3,1998,Бензин / 2.4 л,Механика,Универсал 5 дверей,170 л. с.,Задний,220 000 км,Да,Левый,Битый,синий,мерс 1998 года без мотора. кузов требует внимания,"[""https://static.am/automobile_m3/document/s/e/1a/e1abaad5b05d34a3ae8dda1d9c739115.jpg"",""https://static.am/automobile_m3/document/s/9/b5/9b57e154898969f5154a372bd6948119.jpg"",""https://static.am/automobile_m3/document/s/0/6f/06f229fbda20a242038ed8d107572b6b.jpg""]","Mercedes-Benz E-Класс 240 W210/S210, универсал 5 дв.",https://auto.youla.ru/advert/used/mercedes_benz/e_class/prv--23b3262d4dba3592/
608a79d32dcd49421a33c01f,WDD221***********,5,2008,Бензин / 5.5 л,Автомат,Седан 4 двери,388 л. с.,Полный,195 000 км,Да,Левый,,черный,Авто в идеальном состоянии. Нет арестов и залогов. Возможен обмен на более дешёвое авто с вашей доплатой.,"[""https://static.am/automobile_m3/document/s/a/91/a91842fb7bcf1758fe77e2e03b4c6023.jpg"",""https://static.am/automobile_m3/document/s/7/0a/70a4c02176f1eaaeb25b61d5723c6077.jpg"",""https://static.am/automobile_m3/document/s/8/b1/8b1a48a38c4f6f5761a194bce5b1247f.jpg"",""https://static.am/automobile_m3/document/s/6/fc/6fc12046605950680d6d53ccc57bbe2e.jpg"",""https://static.am/automobile_m3/document/s/0/d7/0d7554dce5a6fa72cb90364205689757.jpg"",""https://static.am/automobile_m3/document/s/a/4d/a4d406234b446f711142bdbe4ccf22af.jpg"",""https://static.am/automobile_m3/document/s/0/a5/0a5d7d2ca87b9ffa40a093b1ae878a32.jpg""]","Mercedes-Benz S-Класс 500 W221, седан 4 дв.",https://auto.youla.ru/advert/used/mercedes_benz/s_class/prv--2a3943c2c1842e0e/
